date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel
2021-07-23,US,,,0,,,iso1:us,34447610,610299,36637271,447904998,67410,798155,598429,34960,,85625,61156,8094,,83062,393929955,187579557,162435276,0.074,,15.1,0.27,1.29,0.1,,,0.71,2,0.566,0.49,443,340363922,2,3
2021-07-24,US,,,0,,,iso1:us,34469200,610400,36696389,448497003,67410,794182,579141,36050,,85282,59964,8415,,21590,394936815,187982826,162725812,0.077,,15.5,0.26,1.28,0.1,,,0.7,2,0.567,0.491,101,341039972,2,3
2021-07-25,US,,,0,,,iso1:us,34483033,610449,36748376,448934744,67410,791281,567324,38021,,85119,58734,8863,,13833,394948975,188472188,163025726,0.079,,15.7,0.26,1.28,0.1,,,0.69,2,0.569,0.492,49,341818968,2,3
2021-07-26,US,,,0,,,iso1:us,34576119,610722,36826022,449638588,67410,740249,534605,40611,,84658,59131,9443,,93086,394949575,188729282,163173366,0.083,,17.2,0.24,1.27,0.1,,,0.7,2,0.569,0.492,273,342212051,2,3
2021-07-27,US,,,0,,,iso1:us,34682937,611206,36920246,450575074,67410,742526,558299,43342,,85147,61460,9987,,106818,395460845,188996475,163312474,0.086,,19.1,0.21,1.26,0.1,,,0.72,2,0.57,0.493,484,342607540,2,3
2021-07-28,US,,,0,,,iso1:us,34767898,611701,37021203,451573749,67410,798156,608063,45523,,85993,62909,10374,,84961,395974515,189494180,163588042,0.09,,20.2,0.2,1.26,0.1,,,0.73,2,0.572,0.493,495,343361524,2,3
2021-07-29,US,,,0,,,iso1:us,34866192,612104,37123778,452573398,67410,797715,606784,47279,,85518,62690,10912,,98294,397464625,189945907,163868916,0.092,,21.6,0.19,1.25,0.1,,,0.73,2,0.573,0.494,403,344071595,2,3
2021-07-30,US,,,0,,,iso1:us,34988866,612775,37228807,453511816,67410,795554,602185,49700,,85652,62635,11457,,122674,399090105,190509183,164184080,0.095,,23.3,0.17,1.24,0.1,,,0.73,2,0.575,0.495,671,344928514,2,3
2021-07-31,US,,,0,,,iso1:us,35018564,612919,37312572,454189755,67410,793019,584557,51503,,85394,61375,12103,,29698,400675525,190982149,164446964,0.098,,23.7,0.17,1.23,0.1,,,0.72,2,0.576,0.496,144,345640466,2,3
2021-08-01,US,,,0,,,iso1:us,35041458,612982,37382095,454685758,67410,789861,571523,53509,,85211,60480,12692,,22894,400674525,191498983,164757423,0.099,,24.1,0.17,1.22,0.1,,,0.71,2,0.578,0.497,63,346456669,2,3
2021-08-02,US,,,0,,,iso1:us,35177628,613440,37486797,455543189,67410,738936,539817,57007,,85028,60883,13475,,136170,400674965,191818585,164919666,0.101,,25.9,0.16,1.21,0.1,,,0.72,3,0.579,0.498,458,346924345,3,3
2021-08-03,US,,,0,,,iso1:us,35327939,614109,37610442,456678892,67410,744259,560784,59888,,85494,63072,14045,,150311,401229975,192120576,165081416,0.102,,27.8,0.15,1.2,0.1,,,0.74,3,0.58,0.498,669,347377149,3,3
2021-08-04,US,,,0,,,iso1:us,35440283,614834,37738813,457865536,67410,797903,608795,62271,,85879,63732,14628,,112344,402010455,192614017,165334987,0.102,,29.0,0.14,1.19,0.1,,,0.74,3,0.581,0.499,725,348102478,3,3
2021-08-05,US,,,0,,,iso1:us,35567255,615408,37872411,459095578,67410,796488,608337,64970,,85655,63467,15187,,126972,403047945,193199353,165637566,0.103,,30.2,0.13,1.18,0.1,,,0.74,3,0.583,0.5,574,348966419,3,3
2021-08-06,US,,,0,,,iso1:us,35735606,616257,38004205,460279800,67410,795780,604056,67348,,85631,63713,15726,,168351,405102715,193764457,165918256,0.103,,32.2,0.13,1.17,0.1,,,0.74,3,0.585,0.501,849,349787479,3,3
2021-08-07,US,,,0,,,iso1:us,35777721,616463,38109891,461170286,67410,790160,587771,68844,,85463,62979,16159,,42115,407550175,194346486,166203176,0.103,,32.7,0.12,1.16,0.1,,,0.74,3,0.586,0.501,206,350627188,3,3
2021-08-08,US,,,0,,,iso1:us,35813789,616594,38197874,461794292,67410,788827,578616,71720,,85307,61933,16779,,36068,407561705,194866738,166477481,0.103,,33.3,0.12,1.15,0.1,,,0.73,3,0.588,0.502,131,351400930,3,3
2021-08-09,US,,,0,,,iso1:us,35992480,617314,38323533,462794897,67410,739857,548599,75357,,85019,62623,17702,,178691,407560705,195222906,166654374,0.103,,35.1,0.12,1.14,0.1,,,0.74,3,0.589,0.503,720,351933175,3,3
2021-08-10,US,,,0,,,iso1:us,36154571,618363,38469348,464073775,67410,743788,568864,78103,,85447,64901,18259,,162091,408325135,195646711,166861912,0.104,,35.6,0.11,1.13,0.1,,,0.76,3,0.59,0.503,1049,352550944,3,3
2021-08-11,US,,,0,,,iso1:us,36310148,618701,38622880,465441835,67410,795805,616459,80494,,85958,65926,19011,,155577,409566315,196077952,167105507,0.104,,37.5,0.11,1.12,0.1,,,0.77,3,0.592,0.504,338,353205544,3,3
2021-08-12,US,,,0,,,iso1:us,36448857,619723,38776019,466807362,67410,795267,616834,82579,,86084,66301,19532,,138709,411253925,196505543,167354729,0.105,,38.0,0.11,1.11,0.1,,,0.77,3,0.593,0.505,1022,353859894,3,3
2021-08-13,US,,,0,,,iso1:us,36636249,620809,38923531,468177227,67410,795803,611911,84067,,86103,66190,20071,,187392,414376925,197081471,167699170,0.104,,38.8,0.1,1.1,0.1,,,0.77,3,0.595,0.506,1086,354777950,3,3
2021-08-14,US,,,0,,,iso1:us,36686066,621051,39039970,469183917,67410,792549,595462,84971,,85735,65048,20397,,49817,415915655,197685048,168090925,0.104,,39.1,0.1,1.1,0.1,,,0.76,3,0.596,0.507,242,355768825,3,3
2021-08-15,US,,,0,,,iso1:us,36729884,621228,39136314,469877966,67410,790218,585464,86985,,85546,64253,21072,,43818,415957645,198088722,168362058,0.104,,39.5,0.1,1.09,0.1,,,0.75,3,0.598,0.508,177,356433665,3,3
2021-08-16,US,,,0,,,iso1:us,36989377,622244,39277168,471008420,67410,738684,551653,89532,,85587,64792,21667,,259493,415958305,198595349,168689357,0.104,,43.0,0.09,1.08,0.1,,,0.76,3,0.599,0.509,1016,357292057,3,3
2021-08-17,US,,,0,,,iso1:us,37133674,623237,39437606,472446288,67410,744852,571988,92144,,85992,66420,22298,,144297,417477975,198929642,168897604,0.104,,42.2,0.1,1.07,0.1,,,0.77,3,0.6,0.51,993,357894995,3,3
2021-08-18,US,,,0,,,iso1:us,37298285,624365,39215775,466775630,67410,795814,617327,94017,,86212,67193,22694,,164611,419612925,199325940,169186268,,,42.6,0.1,1.07,0.1,,,0.78,3,0.601,0.51,1128,358599835,3,3
2021-08-19,US,,,0,,,iso1:us,37458037,626099,39371640,468221590,67410,794343,617220,95140,,86067,67400,23028,,159752,422175735,199887548,169592873,0.103,,43.5,0.09,1.06,0.1,,,0.78,3,0.603,0.512,1734,359623380,3,3
2021-08-20,US,,,0,,,iso1:us,37657643,627631,39520069,469570380,67410,794237,613684,95921,,85854,67350,23393,,199606,426106115,200421787,169998983,0.104,,44.0,0.09,1.06,0.1,,,0.78,3,0.605,0.513,1532,360634287,3,3
2021-08-21,US,,,0,,,iso1:us,37737034,628100,39639557,470595007,67410,790477,597406,95989,,85546,66446,23646,,79391,428506065,200947556,170406785,0.104,,45.3,0.09,1.05,0.1,,,0.78,3,0.606,0.514,469,361684564,3,3
2021-08-22,US,,,0,,,iso1:us,37777607,628285,39738579,471313238,67410,787760,586851,98068,,85439,65615,24075,,40573,428531345,201425785,170821621,0.104,,45.2,0.09,1.04,0.1,,,0.77,3,0.608,0.515,185,362657771,3,3
2021-08-23,US,,,0,,,iso1:us,38043754,629644,39883063,472432224,67410,739157,556044,100270,,85586,66415,24553,,266147,428528965,201718587,171088954,0.104,,45.4,0.09,1.04,0.1,,,0.78,3,0.609,0.516,1359,363267789,3,3
2021-08-24,US,,,0,,,iso1:us,38193951,631057,40051799,474023701,67410,740939,573379,101780,,86059,68372,25046,,150197,428529385,202041893,171367657,0.103,,45.7,0.09,1.03,0.1,,,0.79,3,0.61,0.517,1413,363915792,3,3
2021-08-25,US,,,0,,,iso1:us,38364887,632522,40235585,475732151,67410,794633,621201,102187,,86333,68891,25064,,170936,430118615,202500853,171773370,0.102,,46.0,0.09,1.03,0.1,,,0.8,3,0.611,0.518,1465,364842701,3,3
2021-08-26,US,,,0,,,iso1:us,38552648,634735,40413332,477461355,67410,796089,620939,102152,,86517,69163,25241,,187761,434582185,202961676,172171009,0.101,,47.2,0.09,1.02,0.1,,,0.8,3,0.612,0.519,2213,365767674,3,3
2021-08-27,US,,,0,,,iso1:us,38748559,636509,40581537,479129794,67410,794862,616564,101933,,86336,68983,25357,,195911,437567285,203475192,172646952,0.1,,47.0,0.09,1.02,0.1,,,0.8,3,0.614,0.521,1774,366838484,3,3
2021-08-28,US,,,0,,,iso1:us,38833818,637076,40709606,480406421,67410,791879,600587,100777,,86205,68081,25428,,85259,439428235,203992008,173101292,0.098,,47.3,0.09,1.01,0.1,,,0.79,3,0.615,0.522,567,367911870,3,3
2021-08-29,US,,,0,,,iso1:us,38875976,637356,40811847,481267121,67410,788293,590308,101843,,86027,66969,25774,,42158,440028085,204435968,173520211,0.097,,47.3,0.09,1.01,0.1,,,0.78,3,0.617,0.523,280,368863734,3,3
2021-08-30,US,,,0,,,iso1:us,39156379,639081,40961899,482528359,67410,737063,555599,103189,,85932,67459,25912,,280403,440026945,204742648,173832202,0.097,,47.9,0.08,1.0,0.1,,,0.79,3,0.618,0.524,1725,369556911,3,3
2021-08-31,US,,,0,,,iso1:us,39316629,640519,41137876,484286141,67410,738608,573340,103675,,86474,69181,25899,,160250,441332155,205026070,174121529,0.096,,48.4,0.08,1.0,0.1,,,0.8,3,0.619,0.525,1438,370212027,3,3
2021-09-01,US,,,0,,,iso1:us,39527624,642454,41313454,486131557,67410,793908,619582,103752,,86776,69962,25970,,210995,443741705,205527578,174600017,0.094,,50.1,0.08,0.99,0.1,,,0.81,3,0.62,0.527,1935,371280129,3,3
2021-09-02,US,,,0,,,iso1:us,39703320,645391,41481011,487912186,67410,793088,619140,103763,,86512,69737,26040,,175696,445672595,205911640,174973937,0.093,,49.6,0.08,0.99,0.1,,,0.81,3,0.621,0.528,2937,372116617,3,3
2021-09-03,US,,,0,,,iso1:us,39894795,647370,41639331,489605387,67410,791852,611963,102472,,86173,69058,25957,,191475,447619715,206461869,175538025,0.092,,49.4,0.08,0.99,0.1,,,0.8,3,0.623,0.53,1979,373516809,3,3
2021-09-04,US,,,0,,,iso1:us,39960849,647896,41763910,490827173,67410,787228,593436,100797,,85899,68005,25607,,66054,450175825,206908710,175968266,0.092,,48.6,0.08,0.98,0.1,,,0.79,3,0.624,0.531,526,374488924,3,3
2021-09-05,US,,,0,,,iso1:us,40005266,648273,41865165,491710701,67410,784398,581697,100999,,85635,66895,25628,,44417,,,,0.092,,48.7,0.08,0.98,0.1,,,0.78,3,,,377,,3,3
2021-09-06,US,,,0,,,iso1:us,40082242,648788,41951571,492441302,67410,732505,542967,101720,,85959,67214,25799,,76976,,,,0.091,,39.9,0.1,0.98,0.1,,,0.78,3,,,515,,3,3
2021-09-07,US,,,0,,,iso1:us,40383380,651014,42084443,493692829,67410,733239,553777,102569,,85851,68144,26095,,301138,450122155,207589611,176659496,0.091,,46.0,0.09,0.97,0.1,,,0.79,3,0.626,0.533,2226,375995378,3,3
2021-09-08,US,,,0,,,iso1:us,40567569,653216,42250144,495548531,67410,791519,614869,102702,,86205,69807,26007,,184189,450584465,208024209,177104652,0.09,,44.8,0.09,0.97,0.1,,,0.81,3,0.628,0.534,2202,376955132,3,3
2021-09-09,US,,,0,,,iso1:us,40738140,656448,42413105,497434663,67410,793059,621604,101957,,86259,69983,25923,,170571,452781195,208305270,177433044,0.089,,44.6,0.09,0.97,0.1,,,0.81,3,0.628,0.535,3232,377622065,3,3
2021-09-10,US,,,0,,,iso1:us,40914456,658865,42569556,499318121,67410,792890,621011,100666,,86131,69799,25746,,176316,454332805,208704230,177899458,0.087,,43.9,0.09,0.96,0.1,,,0.81,3,0.63,0.537,2417,378569717,3,3
2021-09-11,US,,,0,,,iso1:us,40988382,659556,42690592,500713342,67410,787297,603893,98017,,85844,68622,25325,,73926,456755075,209099300,178328389,0.086,,44.3,0.09,0.96,0.1,,,0.8,3,0.631,0.538,691,379472220,3,3
2021-09-12,US,,,0,,,iso1:us,41027940,659854,42785803,501592400,67410,783966,593708,97502,,85478,67636,25290,,39558,456755755,209437152,178692875,0.085,,44.1,0.09,0.95,0.1,,,0.79,3,0.632,0.539,298,380241903,3,3
2021-09-13,US,,,0,,,iso1:us,41312998,661579,42915376,502922254,67410,734933,560238,98232,,85557,68082,25512,,285058,456755755,209701005,178982950,0.084,,53.0,0.08,0.94,0.1,,,0.8,3,0.633,0.54,1725,380831725,3,3
2021-09-14,US,,,0,,,iso1:us,41465694,664235,43058390,504640049,67410,737986,578313,96889,,85910,69590,25216,,152696,458771465,209982936,179289983,0.082,,46.6,0.09,0.94,0.1,,,0.81,3,0.633,0.541,2656,381453265,3,3
2021-09-15,US,,,0,,,iso1:us,41635889,666816,43208608,506572000,67410,791581,624892,95580,,86378,70178,24885,,170195,461117525,210361099,179695287,0.08,,46.0,0.09,0.93,0.1,,,0.81,3,0.635,0.542,2581,382294795,3,3
2021-09-16,US,,,0,,,iso1:us,41790772,670234,43346946,508398123,67410,792427,623819,94383,,86159,69658,24732,,154883,462384885,210700361,180086143,0.078,,45.4,0.09,0.93,0.1,,,0.81,3,0.636,0.543,3418,383038403,3,3
2021-09-17,US,,,0,,,iso1:us,41957710,672813,43477494,510141093,67410,790834,619061,92676,,85974,69226,24432,,166938,464315725,211097597,180572171,0.077,,45.0,0.09,0.92,0.1,,,0.81,3,0.637,0.545,2579,383994877,3,3
2021-09-18,US,,,0,,,iso1:us,42025890,673637,43579121,511406633,67410,787771,600565,90274,,85152,67504,23977,,68180,466569635,211489242,181035022,0.077,,44.7,0.09,0.92,0.1,,,0.79,3,0.638,0.546,824,384911290,3,3
2021-09-19,US,,,0,,,iso1:us,42065846,673939,43664318,512261547,67410,782948,587963,89419,,84784,66384,23779,,39956,466561785,211776515,181382976,0.076,,44.7,0.09,0.91,0.1,,,0.78,3,0.639,0.547,302,385586012,3,3
2021-09-20,US,,,0,,,iso1:us,42274012,676191,43768708,513441940,67410,731097,554244,89503,,85184,66682,23685,,208166,466535855,212035328,181728072,0.075,,41.4,0.1,0.91,0.1,,,0.78,3,0.64,0.548,2252,386237881,3,3
2021-09-21,US,,,0,,,iso1:us,42403987,678556,43890405,515197094,67410,737827,573960,88480,,85459,68457,23534,,129975,467249715,212255202,182012343,0.073,,40.4,0.1,0.91,0.1,,,0.8,3,0.64,0.549,2365,386780816,3,3
2021-09-22,US,,,0,,,iso1:us,42551480,681343,44017238,517090264,67410,789818,620887,86835,,85993,69075,23135,,147493,468248675,212545360,182387840,0.071,,39.5,0.1,0.91,0.1,,,0.8,3,0.641,0.55,2787,387493716,3,3
2021-09-23,US,,,0,,,iso1:us,42679344,684498,44135989,518923806,67410,789126,619297,85342,,85640,68711,22583,,127864,469561625,212564346,182587334,0.07,,38.3,0.11,0.91,0.1,,,0.8,3,0.641,0.551,3155,387821704,3,3
2021-09-24,US,,,0,,,iso1:us,42819355,687247,44249917,520683766,67410,788989,614377,83459,,85575,68379,22181,,140011,470630875,212861380,182958696,0.068,,37.1,0.11,0.91,0.1,,,0.8,3,0.642,0.552,2749,388567109,3,3
2021-09-25,US,,,0,,,iso1:us,42870947,687876,44338415,521915949,67410,785225,595073,80815,,84990,66657,21724,,51592,471821155,213177462,183353326,0.067,,36.4,0.11,0.9,0.1,,,0.78,3,0.643,0.553,629,389372689,3,3
2021-09-26,US,,,0,,,iso1:us,42905182,688178,44406326,522700644,67410,780900,581877,80195,,84905,65463,21539,,34235,471814235,213456787,183670870,0.066,,36.2,0.11,0.9,0.1,,,0.77,3,0.644,0.554,302,390114328,3,3
2021-09-27,US,,,0,,,iso1:us,43099971,690559,44495803,523784302,67410,731189,548734,79679,,84735,65581,21255,,194789,471818715,213657193,183888907,0.066,,35.6,0.11,0.9,0.1,,,0.77,3,0.645,0.555,2381,390664923,3,3
2021-09-28,US,,,0,,,iso1:us,43213311,692741,44607629,525502045,67410,734384,568978,78705,,85067,67353,20880,,113340,472646105,213752856,185265610,0.065,,34.9,0.12,0.91,0.1,,,0.79,3,0.645,0.559,2182,391152574,3,3
2021-09-29,US,,,0,,,iso1:us,43341823,695244,44721352,527354121,67410,788117,616894,76822,,85426,67771,20403,,128512,473954085,214043376,184335263,0.064,,34.1,0.12,0.91,0.1,,,0.79,3,0.646,0.556,2503,391992662,3,3
2021-09-30,US,,,0,,,iso1:us,43458032,697988,44826956,529135764,67410,788222,613881,74871,,84859,67379,19799,,116209,474245945,214332261,184601450,0.063,,33.6,0.12,0.91,0.1,,,0.79,3,0.647,0.557,2744,392909995,3,3
2021-10-01,US,,,0,,,iso1:us,43583808,700429,44925786,530815216,67410,786881,607406,73052,,84700,66748,19269,,125776,477069555,214597690,184852416,0.063,,32.9,0.12,0.91,0.1,,,0.79,3,0.647,0.558,2441,393756866,3,3
2021-10-02,US,,,0,,,iso1:us,43628030,701077,45004237,532023305,67410,783618,590825,70711,,84233,65487,18939,,44222,478362045,214870696,185143698,0.062,,32.6,0.12,0.91,0.1,,,0.78,3,0.648,0.559,648,394690283,3,3
2021-10-03,US,,,0,,,iso1:us,43653869,701326,45062976,532742898,67410,779005,577218,70156,,84096,64124,18768,,25839,478410525,215233625,185492579,0.061,,32.3,0.13,0.91,0.1,,,0.76,3,0.649,0.56,249,395934825,3,3
2021-10-04,US,,,0,,,iso1:us,43826566,703362,45144144,533885255,67410,730344,544971,70394,,84088,64203,18666,,172697,478392765,215502382,185788098,0.06,,31.3,0.13,0.91,0.1,,,0.76,3,0.65,0.56,2036,396919564,3,3
2021-10-05,US,,,0,,,iso1:us,43925168,705394,45242496,535583182,67410,733553,566194,69759,,84447,66078,18253,,98602,479356915,215737487,186060146,0.059,,30.7,0.13,0.91,0.1,,,0.78,3,0.651,0.561,2032,397718055,3,3
2021-10-06,US,,,0,,,iso1:us,44051123,707924,45346416,537411982,67410,787692,614348,68233,,84954,66563,17890,,125955,480427985,216012495,186385751,0.059,,30.6,0.13,0.91,0.1,,,0.78,3,0.652,0.562,2530,398675414,3,3
2021-10-07,US,,,0,,,iso1:us,44156525,710378,45441372,539165742,67410,788369,614958,67265,,84707,66194,17473,,105402,482326275,216268034,186618184,0.058,,30.1,0.14,0.91,0.1,,,0.78,3,0.652,0.563,2454,399552444,3,3
2021-10-08,US,,,0,,,iso1:us,44269451,712822,45530609,540820503,67410,786134,609045,65486,,84331,65564,17018,,112926,485713525,216573911,186917921,0.057,,29.5,0.14,0.91,0.1,,,0.78,3,0.653,0.564,2444,400669422,3,3
2021-10-09,US,,,0,,,iso1:us,44306785,713325,45602869,541958181,67410,782244,589984,63821,,83978,64111,17619,,37334,487277035,216889814,187215471,0.057,,29.3,0.14,0.91,0.1,,,0.76,3,0.654,0.565,503,401819240,3,3
2021-10-10,US,,,0,,,iso1:us,44329824,713806,45655982,542609001,67410,777979,578169,63384,,83746,62884,18128,,23039,,,,0.057,,29.1,0.14,0.91,0.1,,,0.75,3,,,481,,3,3
2021-10-11,US,,,0,,,iso1:us,44453504,714969,45724498,543653998,67410,726609,543142,63519,,83449,62965,18094,,123680,,,,0.056,,27.0,0.15,0.91,0.1,,,0.75,3,,,1163,,3,3
2021-10-12,US,,,0,,,iso1:us,44565080,717501,45810109,545180453,67410,730138,562274,62862,,83925,64738,17967,,111576,488178975,217403897,187714829,0.056,,27.6,0.15,0.91,0.1,,,0.77,3,0.656,0.566,2532,403576826,3,3
2021-10-13,US,,,0,,,iso1:us,44671637,719735,45897992,546900606,67410,787630,612500,61796,,84150,65586,17749,,106557,489254145,217627490,187937559,0.055,,26.7,0.15,0.91,0.1,,,0.78,3,0.657,0.567,2234,404371247,3,3
2021-10-14,US,,,0,,,iso1:us,44760606,721766,45980868,548637636,67410,788543,612215,60396,,84244,65554,17279,,88969,490951045,217953275,188281747,0.054,,26.0,0.16,0.92,0.1,,,0.78,3,0.658,0.568,2031,405444558,3,3
2021-10-15,US,,,0,,,iso1:us,44859166,723931,46056829,550233710,67410,787078,607094,59086,,83879,65110,17013,,98560,493139295,218318056,188655196,0.053,,25.4,0.16,0.92,0.1,,,0.78,3,0.659,0.569,2165,406570875,3,3
2021-10-16,US,,,0,,,iso1:us,44892707,724317,46119396,551341078,67410,782298,587728,57613,,83446,63331,16455,,33541,494918755,218562924,188902483,0.052,,25.3,0.16,0.92,0.1,,,0.76,3,0.659,0.57,386,407446961,3,3
2021-10-17,US,,,0,,,iso1:us,44914859,724499,46164756,551970292,67410,779146,576386,57069,,83008,61971,16269,,22152,494698695,218805579,189141481,0.052,,25.2,0.16,0.93,0.1,,,0.75,3,0.66,0.571,182,408265959,3,3
2021-10-18,US,,,0,,,iso1:us,45036892,726389,46225022,553080579,67410,727433,540998,57223,,83076,62193,16484,,122033,494655075,218973123,189292559,0.05,,25.1,0.16,0.93,0.1,,,0.75,3,0.661,0.571,1890,408797942,3,3
2021-10-19,US,,,0,,,iso1:us,45120575,728407,46300586,554671049,66210,726328,557972,55821,,82701,63346,16082,,83683,495844635,219161368,189487793,0.049,,23.9,0.17,0.94,0.1,,,0.77,2,0.661,0.572,2018,409438987,2,3
2021-10-20,US,,,0,,,iso1:us,45207197,731512,46383655,556419605,66210,781736,606951,54637,,82927,64000,15787,,86622,496915265,219381466,189709710,0.049,,23.1,0.17,0.94,0.1,,,0.77,2,0.662,0.572,3105,410189737,2,3
2021-10-21,US,,,0,,,iso1:us,45289143,733385,46461866,558127325,66210,781960,607207,53817,,82896,63966,15427,,81946,498702405,219624445,189924447,0.048,,22.8,0.18,0.95,0.1,,,0.77,2,0.663,0.573,1873,411010650,2,3
2021-10-22,US,,,0,,,iso1:us,45376439,735515,46531854,559624291,66210,781771,603690,52798,,82807,63526,15213,,87296,501613665,219900525,190179553,0.048,,22.3,0.18,0.96,0.1,,,0.77,2,0.663,0.574,2130,411963025,2,3
2021-10-23,US,,,0,,,iso1:us,45406263,735964,46588495,560638400,66210,778972,583875,51223,,82475,62145,14776,,29824,503521625,220145796,190402262,0.048,,22.1,0.18,0.96,0.1,,,0.75,2,0.664,0.574,449,412856169,2,3
2021-10-24,US,,,0,,,iso1:us,45423365,736112,46630101,561208267,66210,775712,570971,51027,,81930,60460,14532,,17102,503493015,220351217,190578704,0.048,,21.9,0.18,0.97,0.1,,,0.74,2,0.665,0.575,148,413645478,2,3
2021-10-25,US,,,0,,,iso1:us,45528926,737526,46685392,562260488,66210,721948,538044,51338,,82062,60975,14719,,105561,503418475,220519217,190699790,0.048,,21.2,0.19,0.98,0.1,,,0.74,2,0.665,0.575,1414,414302192,2,3
2021-10-26,US,,,0,,,iso1:us,45616349,739259,46760233,563814202,66210,725240,557604,50983,,82250,62878,14665,,87423,504584715,220648845,190793100,0.048,,21.4,0.19,0.99,0.1,,,0.76,2,0.666,0.576,1733,415012026,2,3
2021-10-27,US,,,0,,,iso1:us,45710893,741277,46837137,565481244,66210,780350,607641,50277,,82702,63605,14517,,94544,507637305,220936118,190990750,0.048,,21.7,0.18,0.99,0.1,,,0.77,2,0.667,0.576,2018,416154424,2,3
2021-10-28,US,,,0,,,iso1:us,45797078,743050,46906781,567043550,66210,781332,607090,49491,,82762,63606,14223,,86185,510735525,221348530,191242432,0.048,,21.9,0.18,1.0,0.1,,,0.77,2,0.668,0.577,1773,417795537,2,3
2021-10-29,US,,,0,,,iso1:us,45885801,745075,46973980,568474287,66210,778567,600749,48460,,82648,63157,12259,,88723,514925015,220860887,191997869,0.048,,22.0,0.18,1.01,0.1,,,0.76,2,0.666,0.579,2025,419020753,2,3
2021-10-30,US,,,0,,,iso1:us,45915212,745378,47028257,569436473,66210,774985,580579,47675,,82101,61595,11966,,29411,518701225,221221467,192244927,0.048,,21.9,0.18,1.02,0.1,,,0.75,2,0.667,0.58,303,420657683,2,3
2021-10-31,US,,,0,,,iso1:us,45934095,745535,47067466,569983430,66210,769056,566147,47399,,81624,60077,11905,,18883,518696735,221520153,192453500,0.047,,22.0,0.18,1.03,0.1,,,0.74,2,0.668,0.581,157,422070099,2,3
2021-11-01,US,,,0,,,iso1:us,46058665,746688,47122356,570925827,66210,716735,531327,47799,,81678,60183,11927,,124570,518561375,221760691,192586927,0.048,,22.8,0.17,1.03,0.1,,,0.74,2,0.669,0.581,1153,423005384,2,3
2021-11-02,US,,,0,,,iso1:us,46135608,748197,47197907,572424090,66210,723613,553939,47629,,82233,62363,11741,,76943,521502845,221961370,192726406,0.048,,22.4,0.18,1.04,0.1,,,0.76,2,0.67,0.581,1509,423942794,2,3
2021-11-03,US,,,0,,,iso1:us,46220452,750077,47278760,574157882,66210,778706,602216,47124,,82689,62943,11559,,84844,525071855,222268786,192931486,0.048,,22.0,0.18,1.05,0.1,,,0.76,2,0.671,0.582,1880,425272828,2,3
2021-11-04,US,,,0,,,iso1:us,46303539,751203,47355888,575671047,66210,778786,602095,46332,,82412,62697,11358,,83087,528775895,222591394,193227813,0.049,,21.8,0.18,1.06,0.1,,,0.76,2,0.671,0.583,1126,426728092,2,3
2021-11-05,US,,,0,,,iso1:us,46395307,753517,47426537,576975406,66210,778564,597795,45915,,82373,62479,11149,,91768,531287645,222902939,193425862,0.051,,22.0,0.18,1.06,0.1,,,0.76,2,0.672,0.584,2314,428006540,2,3
2021-11-06,US,,,0,,,iso1:us,46427246,753919,47483033,577827113,66210,776313,578672,45003,,81612,60891,10993,,31939,533019545,223245121,193627929,0.051,,22.1,0.18,1.07,0.1,,,0.75,2,0.673,0.584,402,429442508,2,3
2021-11-07,US,,,0,,,iso1:us,46449331,754051,,,66210,774043,567695,45220,,81480,59792,11008,,22085,534081335,223629671,193832584,,,22.2,0.18,1.08,0.1,,,0.73,2,0.675,0.585,132,430927624,2,3
2021-11-08,US,,,0,,,iso1:us,46575792,755273,,,66210,719341,535388,46103,,81620,60320,11124,,126461,534086695,223944369,194001108,,,22.3,0.18,1.08,0.1,,,0.74,2,0.676,0.585,1222,432111860,2,3
2021-11-09,US,,,0,,,iso1:us,46659443,756951,,,66210,723482,557971,46765,,82010,62569,11122,,83651,536665505,224257467,194168611,,,22.6,0.18,1.09,0.1,,,0.76,2,0.677,0.586,1678,433156393,2,3
2021-11-10,US,,,0,,,iso1:us,46757833,758588,,,66210,772394,603204,46864,,82280,63161,11060,,98390,541361525,224660453,194382921,,,23.2,0.17,1.1,0.1,,,0.77,2,0.678,0.586,1637,434486889,2,3
2021-11-11,US,,,0,,,iso1:us,46822434,759310,,,66210,771571,603883,46631,,82452,63154,11052,,64601,,,,,,22.4,0.18,1.1,0.1,,,0.77,2,,,722,,2,3
